"EMPRESA: 
Razón social (nombre de la empresa)","EMPRESA: 
RFC","EMPRESA: 
Folio mercantil","EMPRESA: 
Objeto social (descripción de actividades)","EMPRESA: 
Número de empleados","EMPRESA: 
Fecha de creación (dd/mm/aaaa)","EMPRESA: 
Capital social mínimo (con cuánto dinero se registró la empresa)","EMPRESA: 
Dirección fiscal","EMPRESA: 
Latitud y longitud (separadas por coma)","EMPRESA: 
Entidad Federativa (llena esta columna sólo si no tienes la dirección y/o la coordenada geográfica)","EMPRESA: 
Teléfono","EMPRESA: 
Web","EMPRESA: 
Correo electrónico","REP LEGAL: 
Nombre completo","REP LEGAL: 
RFC","REP LEGAL: 
Dirección","REP LEGAL: 
Latitud y longitud (separadas por coma)","REP LEGAL: 
Entidad Federativa (llena esta columna sólo si no tienes la dirección y/o la coordenada geográfica)","REP LEGAL: 
Nombre de la dependencia donde fue funcionario (si es que aplica)","REP LEGAL: 
Último año en activo de la dependencia donde fue funcionario (si es que aplica)","ACCIONISTAS: 
Nombre completo (separar nombres con punto y coma)","ACCIONISTAS:
RFC","ACCIONISTAS: 
Dirección","ACCIONISTAS: 
Latitud y longitud (separadas por coma)","ACCIONISTAS: 
Entidad Federativa (llena esta columna sólo si no tienes la dirección y/o la coordenada geográfica)","ACCIONISTAS: 
Nombre de la dependencia donde fue funcionario (si es que aplica)","ACCIONISTAS: 
Último año en activo de la dependencia donde fue funcionario (si es que aplica)","ACCIONISTAS: 
Capital aportado","ADMIN: 
Nombre completo","ADMIN: 
RFC","ADMIN: 
Dirección","ADMIN: 
Latitud y longitud (separadas por coma)","ADMIN: 
Entidad Federativa (llena esta columna sólo si no tienes la dirección y/o la coordenada geográfica)","ADMIN: 
Nombre de la dependencia donde fue funcionario (si es que aplica)","ADMIN: 
Último año en activo de la dependencia donde fue funcionario (si es que aplica)","COMIS / CONSE: 
Nombre completo","COMIS / CONSE: 
RFC","COMIS / CONSE: 
Dirección","COMIS / CONSE: 
Latitud y longitud (separadas por coma)","COMIS / CONSE: 
Entidad Federativa (llena esta columna sólo si no tienes la dirección y/o la coordenada geográfica)","COMIS / CONSE: 
Nombre de la dependencia donde fue funcionario (si es que aplica)","COMIS / CONSE: 
Último año en activo de la dependencia donde fue funcionario (si es que aplica)","NOTARIA: 
Nombre del notario que firma el acta","NOTARIA: 
Número de la notaría","NOTARIA: 
Dirección de la notaría","NOTARIA: 
Latitud y longitud (separadas por coma)","NOTARIA: 
Entidad Federativa (llena esta columna sólo si no tienes la dirección y/o la coordenada geográfica)","INFO OFICIAL: 
Estatus CompraNet (InscritoRUPC, NoInscritoRUPC, RegCompraNet)","INFO OFICIAL: 
Empresa fantasma o no localizada (SATdefinitiva, SATpresunta, SATdesvirtuada, SATfavorable, ASFnoLocalizada, SinAntReg)","CONTRATO: 
Empresa, dependencia o instancia que otorga los recursos","CONTRATO: 
Número de contrato","CONTRATO: 
Fecha de inicio de contrato","CONTRATO: 
Fecha de término de contrato","CONTRATO: 
Servicio/obra realizada","CONTRATO: 
Nombre de la persona que firma","CONTRATO: 
Cargo de la persona que firma","CONTRATO: 
Montos de contratos individuales","CONTRATO: 
Número de licitación ","CONTRATO: 
Fecha de fallo de la licitación","CONTRATO: 
Monto total de la licitación","CONVENIO: 
Dependencia o instancia que OTORGA los recursos","CONVENIO: 
Dependencia o instancia que RECIBE los recursos","CONVENIO: 
Número de convenio","CONVENIO: 
Fecha de inicio de convenio","CONVENIO: 
Fecha de término convenio","CONVENIO: 
Objeto del convenio","CONVENIO: 
Nombre de la persona que firma (de la dependencia o instancia que OTORGA los recursos)","CONVENIO: 
Cargo de la persona que firma (de la dependencia o instancia que OTORGA los recursos)","CONVENIO: 
Nombre de la persona que firma (de la dependencia o instancia que RECIBE los recursos)","CONVENIO: 
Cargo de la persona que firma (de la dependencia o instancia que RECIBE los recursos)","CONVENIO: 
Monto total del convenio","CONVENIO: 
Nombre del titular de la dependencia o instancia que otorga los recurso","CONVENIO: 
Nombre del titular de la dependencia o instancia que recibe los recurso","TRANSFERENCIA DEPENDENCIA O INSTANCIA: 
Dependencia o instancia que otorga los recursos","TRANSFERENCIA DEPENDENCIA O INSTANCIA: 
Monto de transferencias individuales","TRANSFERENCIA DEPENDENCIA O INSTANCIA: 
Número de convenio relacionado a esta transferencia","TRANSFERENCIAS A ESTA EMPRESA: 
Empresa que otorga los recursos","TRANSFERENCIAS A ESTA EMPRESA: 
Monto de transferencias individuales","TRANSFERENCIAS DE ESTA EMPRESA: 
Empresa a la que le transfirió esta empresa","TRANSFERENCIAS DE ESTA EMPRESA: 
Monto de transferencias individuales","OTRO: 
Otras empresas relacionadas a esta empresa (separar con punto y coma)","OTRO: 
Otras personas relacionadas a esta empresa (separar con punto y coma)","OTRO: 
Otros domicilios relacionados a esta empresa (separar con punto y coma)","OTRO: 
Otros RFC relacionados a esta empresa (separar con punto y coma)","OTRO: 
Otras fechas relacionadas a esta empresa (separar con punto y coma)","OTRO: 
Otros correos electrónicos relacionados a esta empresa (separar con punto y coma)","OTRO: 
Otros sitios web relacionados a esta empresa (separar con punto y coma)","OTRO: 
Otros teléfonos relacionados a esta empresa (separar con punto y coma)","OTRO: 
Otros números de contratos o convenios relacionados a esta empresa (separar con punto y coma)","OTRO: 
Otras dependencias o instancias relacionadas a esta empresa (separar con punto y coma","OTRO: 
Montos recibidos","OTRO: 
Titulares de instancias de montos recibidos","OTRO: 
Montos otorgados","NUEVO: 
Nombre de la categoría (separar con punto y coma)","NUEVO: 
Contenido (separar con punto y coma)","OTRO: 
Comentarios adicionales (formato de escritura: libre)"
CONTINENTE S.A.S.,890101279,,,,,,,,Otras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"58,628,993",,,SUPERVISOR; MACROSECTOR,SUPERSOCIEDADES; COMERCIO,
PROMOTORA DE ENERGIA ELECTRICA DE CARTAGENA Y COMPANIA SOCIEDAD EN COMANDITA POR ACCIONES-EMPRESA DE SERVICIOS PUBLICOS,800149537,,,,,,,,Bogotá - Cundinamarca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"125,896,980",,,SUPERVISOR; MACROSECTOR,SUPERSERVICIOS; SERVICIOS,
SERVIOLA S.A.                                                         ,800148972,,,,,,,,Bogotá - Cundinamarca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,705,298",,,SUPERVISOR; MACROSECTOR,SUPERSOCIEDADES; SERVICIOS,
ESTRELLA INTERNATIONAL ENERGY SERVICES SUCURSAL COLOMBIA ,860515770,,,,,,,,Bogotá - Cundinamarca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"53,719,673",,,SUPERVISOR; MACROSECTOR,SUPERSOCIEDADES; MINERO,
JANNA MOTORS S.A.S,802000849,,,,,,,,Otras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"49,445,770",,,SUPERVISOR; MACROSECTOR,SUPERSOCIEDADES; COMERCIO,
PELAEZ HERMANOS S.A.                                                                                ,890101138,,,,,,,,Bogotá - Cundinamarca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"81,960,169",,,SUPERVISOR; MACROSECTOR,SUPERSOCIEDADES; COMERCIO,
CELTA S A S,800164590,,,,,,,,Otras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42,086,128",,,SUPERVISOR; MACROSECTOR,SUPERSOCIEDADES; MANUFACTURA,
BLACK & DECKER DE COLOMBIA S.A.S,860070698,,,,,,,,Bogotá - Cundinamarca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"185,120,577",,,SUPERVISOR; MACROSECTOR,SUPERSOCIEDADES; COMERCIO,
EMPAQUES FLEXA S.A.S,900483014,,,,,,,,Otras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"79,816,630",,,SUPERVISOR; MACROSECTOR,SUPERSOCIEDADES; MANUFACTURA,
S C JOHNSON & SON COLOMBIANA S A,860029978,,,,,,,,Bogotá - Cundinamarca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,401,776",,,SUPERVISOR; MACROSECTOR,SUPERSOCIEDADES; COMERCIO,
INMEL INGENIERIA S A S ,890926257,,,,,,,,Antioquia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,902,473",,,SUPERVISOR; MACROSECTOR,SUPERSOCIEDADES; CONSTRUCCIÓN,
SHONA ENERGY  (COLOMBIA) LIMITED,900108018,,,,,,,,Bogotá - Cundinamarca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"326,871,580",,,SUPERVISOR; MACROSECTOR,SUPERSOCIEDADES; MINERO,
PRODUCTORES DE ENVASES FARMACEUTICOS S A S PROENFAR S AS,860513290,,,,,,,,Bogotá - Cundinamarca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106,810,868",,,SUPERVISOR; MACROSECTOR,SUPERSOCIEDADES; MANUFACTURA,
SEGURIDAD Y VIGILANCIA COLOMBIANA LTDA (SEVICOL),890204162,,,,,,,,Centro Oriente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"51,133,215",,,SUPERVISOR; MACROSECTOR,SUPERVIGILANCIA; SERVICIOS,
CONQUIMICA S.A.,890919549,,,,,,,,Antioquia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,629,836",,,SUPERVISOR; MACROSECTOR,SUPERSOCIEDADES; COMERCIO,
 H B ESTRUCTURAS METALICAS S A S ,860006282,,,,,,,,Bogotá - Cundinamarca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"236,420,367",,,SUPERVISOR; MACROSECTOR,SUPERSOCIEDADES; CONSTRUCCIÓN,
GRUPO BIOS S.A.S,900675423,,,,,,,,ANTIOQUIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,056,270,004",,,SUPERVISOR; MACROSECTOR,SUPERSOCIEDADES; SERVICIOS,
CLINICA INTEGRAL DE EMERGENCIAS LAURA DANIELA S.A.,900008328,,,,,,,,Otras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"51,899,292",,,SUPERVISOR; MACROSECTOR,SUPERSALUD; SERVICIOS,
INVERSIONES TQ S.A S *                                                                                                                       ,900220408,,,,,,,,Otras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,078,949,407",,,SUPERVISOR; MACROSECTOR,SUPERSOCIEDADES; SERVICIOS,
IBEROMODA S.A.S,900207065,,,,,,,,Bogotá - Cundinamarca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,552,360",,,SUPERVISOR; MACROSECTOR,SUPERSOCIEDADES; COMERCIO,
CI SOCIEDAD INDUSTRIAL DE GRASAS VEGETALES S A                                                      ,860006127,,,,,,,,Bogotá - Cundinamarca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"70,556,700",,,SUPERVISOR; MACROSECTOR,SUPERSOCIEDADES; MANUFACTURA,
ENVASES DE TOCANCIPA S.A.S,900681625,,,,,,,,Bogotá - Cundinamarca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"66,069,423",,,SUPERVISOR; MACROSECTOR,SUPERSOCIEDADES; MANUFACTURA,
RENDIFIN S.A.,830113603,,,,,,,,Bogotá - Cundinamarca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,838,528,756",,,SUPERVISOR; MACROSECTOR,SUPERSOCIEDADES; SERVICIOS,
ERNST & YOUNG S A S,860036884,,,,,,,,Bogotá - Cundinamarca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23,767,208",,,SUPERVISOR; MACROSECTOR,SUPERSOCIEDADES; SERVICIOS,
COMERCIALIZADORA INTERNACIONAL RECYCABLES S.A.S,806013773,,,,,,,,Otras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,131,962",,,SUPERVISOR; MACROSECTOR,SUPERSOCIEDADES; COMERCIO,
SHELL COLOMBIA S A,860002190,,,,,,,,Bogotá - Cundinamarca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-14,943,819",,,SUPERVISOR; MACROSECTOR,SUPERSOCIEDADES; MANUFACTURA,
MASTERFOODS COLOMBIA LTDA-EFFEM COLOMBIA LTDA.                                                      ,830037955,,,,,,,,Otras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42,209,640",,,SUPERVISOR; MACROSECTOR,SUPERSOCIEDADES; MANUFACTURA,
METROTEL S.A. ESP ,800229393,,,,,,,,Otras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"43,645,560",,,SUPERVISOR; MACROSECTOR,SUPERSOCIEDADES; SERVICIOS,
GUAICARAMO S.A.                                                                                     ,860040584,,,,,,,,Bogotá - Cundinamarca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"198,596,497",,,SUPERVISOR; MACROSECTOR,SUPERSOCIEDADES; AGROPECUARIO,
CORRUGADOS DEL DARIEN S A,800019437,,,,,,,,Antioquia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"53,770,701",,,SUPERVISOR; MACROSECTOR,SUPERSOCIEDADES; MANUFACTURA,
ARROCERA LA ESMERALDA S A S,890300208,,,,,,,,Otras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28,767,787",,,SUPERVISOR; MACROSECTOR,SUPERSOCIEDADES; MANUFACTURA,
CLINICA CHICAMOCHA S.A,890209698,,,,,,,,Centro Oriente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37,841,106",,,SUPERVISOR; MACROSECTOR,SUPERSALUD; SERVICIOS,
SCHRADER CAMARGO INGENIEROS ASOCIADOS S A,860036081,,,,,,,,Bogotá - Cundinamarca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"74,334,607",,,SUPERVISOR; MACROSECTOR,SUPERSOCIEDADES; CONSTRUCCIÓN,
SUMMAR TEMPORALES S.A.S.,890323239,,,,,,,,Otras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,311,243",,,SUPERVISOR; MACROSECTOR,SUPERSOCIEDADES; SERVICIOS,
MEGALINEA S.A.,860505170,,,,,,,,Bogotá - Cundinamarca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,195,359",,,SUPERVISOR; MACROSECTOR,SUPERSOCIEDADES; SERVICIOS,
AGROPECUARIA SAN FERNANDO S A,890936071,,,,,,,,Antioquia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"92,304,594",,,SUPERVISOR; MACROSECTOR,SUPERSOCIEDADES; MANUFACTURA,
BECTON DICKINSON DE COLOMBIA LTDA,860020309,,,,,,,,Bogotá - Cundinamarca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"59,711,921",,,SUPERVISOR; MACROSECTOR,SUPERSOCIEDADES; COMERCIO,
APP GICA S.A.,900816750,,,,,,,,Bogotá - Cundinamarca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"178,159,517",,,SUPERVISOR; MACROSECTOR,SUPERSOCIEDADES; CONSTRUCCIÓN,
ZULUAGA & SOTO SAS,860532244,,,,,,,,Bogotá - Cundinamarca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,279,588",,,SUPERVISOR; MACROSECTOR,SUPERSOCIEDADES; COMERCIO,
INDRA SISTEMAS S A  SUCURSAL COLOMBIA                                           ,830096374,,,,,,,,Bogotá - Cundinamarca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32,592,585",,,SUPERVISOR; MACROSECTOR,SUPERSOCIEDADES; SERVICIOS,
TELECENTER PANAMERICANA LTDA,900106364,,,,,,,,Otras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"116,581,603",,,SUPERVISOR; MACROSECTOR,SUPERSOCIEDADES; SERVICIOS,
AUTOMOTORES COMERCIALES AUTOCOM S.A.,900108579,,,,,,,,Bogotá - Cundinamarca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-15,750,717",,,SUPERVISOR; MACROSECTOR,SUPERSOCIEDADES; COMERCIO,
AMAREY NOVA MEDICAL S.A.                                                                            ,800250382,,,,,,,,Bogotá - Cundinamarca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"73,039,198",,,SUPERVISOR; MACROSECTOR,SUPERSOCIEDADES; COMERCIO,
CENTRO SUR SA,811037405,,,,,,,,ANTIOQUIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"83,851,520",,,SUPERVISOR; MACROSECTOR,SUPERSOCIEDADES; CONSTRUCCIÓN,
INDRA COLOMBIA LTDA ,830013774,,,,,,,,Bogotá - Cundinamarca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45,814,731",,,SUPERVISOR; MACROSECTOR,SUPERSOCIEDADES; SERVICIOS,
SANFORD COLOMBIA  S A,860002595,,,,,,,,Bogotá - Cundinamarca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"61,392,072",,,SUPERVISOR; MACROSECTOR,SUPERSOCIEDADES; MANUFACTURA,
MINIPAK S A S,860048626,,,,,,,,Bogotá - Cundinamarca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106,100,338",,,SUPERVISOR; MACROSECTOR,SUPERSOCIEDADES; MANUFACTURA,
SOCIEDAD N.S.D.R. S.A.S,805023423,,,,,,,,Otras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"71,417,253",,,SUPERVISOR; MACROSECTOR,SUPERSALUD; SERVICIOS,
DIGITEX INTERNACIONAL S.A.S.,900038933,,,,,,,,Bogotá - Cundinamarca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,779,926",,,SUPERVISOR; MACROSECTOR,SUPERSOCIEDADES; SERVICIOS,
COMPAÑIA IBEROAMERICANA DE PLASTICOS SAS,800067861,,,,,,,,Bogotá - Cundinamarca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"229,018,127",,,SUPERVISOR; MACROSECTOR,SUPERSOCIEDADES; SERVICIOS,
DELTEC S.A.,800166199,,,,,,,,Otras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41,939,736",,,SUPERVISOR; MACROSECTOR,SUPERSOCIEDADES; CONSTRUCCIÓN,
CORPORACION DE FERIAS Y EXPOSICIONES S A,860002464,,,,,,,,Bogotá - Cundinamarca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"484,396,540",,,SUPERVISOR; MACROSECTOR,SUPERFINANCIERA; SERVICIOS,
COMPAÑIA COMERCIAL UNIVERSAL S.A,900074364,,,,,,,,Antioquia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28,458,101",,,SUPERVISOR; MACROSECTOR,SUPERSOCIEDADES; COMERCIO,
DSM  NUTRITIONAL PRODUCTS COLOMBIA S.A.,830095169,,,,,,,,Bogotá - Cundinamarca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21,336,749",,,SUPERVISOR; MACROSECTOR,SUPERSOCIEDADES; MANUFACTURA,
DISTRIBUCIONES LA NIEVE LTDA.                                                   ,822007117,,,,,,,,Otras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,785,188",,,SUPERVISOR; MACROSECTOR,SUPERSOCIEDADES; COMERCIO,
UNIPHOS COLOMBIA PLANT LIMITED,900361697,,,,,,,,Otras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"82,390,279",,,SUPERVISOR; MACROSECTOR,SUPERSOCIEDADES; MANUFACTURA,
A COSNTRUIR S.A.,890115406,,,,,,,,Otras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"74,901,495",,,SUPERVISOR; MACROSECTOR,SUPERSOCIEDADES; CONSTRUCCIÓN,
CLINICA LOS NOGALES SAS,900291018,,,,,,,,Bogotá - Cundinamarca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"112,264,198",,,SUPERVISOR; MACROSECTOR,SUPERSALUD; SERVICIOS,
SEGURIDAD  SUPERIOR  LIMITADA,860066946,,,,,,,,Bogotá - Cundinamarca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,207,430",,,SUPERVISOR; MACROSECTOR,SUPERVIGILANCIA; SERVICIOS,
SI S.A.                                                                                             ,890301753,,,,,,,,Otras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50,345,670",,,SUPERVISOR; MACROSECTOR,SUPERSOCIEDADES; COMERCIO,
GRUNENTHAL  COLOMBIA NA SA,830076125,,,,,,,,Bogotá - Cundinamarca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"111,503,974",,,SUPERVISOR; MACROSECTOR,SUPERSOCIEDADES; COMERCIO,
CERAMICA SAN LORENZO INDUSTRIAL DE COLOMBIA S.A,900208445,,,,,,,,Bogotá - Cundinamarca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"66,452,161",,,SUPERVISOR; MACROSECTOR,SUPERSOCIEDADES; MANUFACTURA,
V D EL MUNDO A SUS PIES S.A.S. EN REORGANIZACION,830513134,,,,,,,,Bogotá - Cundinamarca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-146,013,531",,,SUPERVISOR; MACROSECTOR,SUPERSOCIEDADES; COMERCIO,
AGROPAISA S.A.S.,900345431,,,,,,,,Bogotá - Cundinamarca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,192,535",,,SUPERVISOR; MACROSECTOR,SUPERSOCIEDADES; COMERCIO,
