"EMPRESA: 
Razón social (nombre de la empresa)","EMPRESA: 
RFC","EMPRESA: 
Folio mercantil","EMPRESA: 
Objeto social (descripción de actividades)","EMPRESA: 
Número de empleados","EMPRESA: 
Fecha de creación (dd/mm/aaaa)","EMPRESA: 
Capital social mínimo (con cuánto dinero se registró la empresa)","EMPRESA: 
Dirección fiscal","EMPRESA: 
Latitud y longitud (separadas por coma)","EMPRESA: 
Entidad Federativa (llena esta columna sólo si no tienes la dirección y/o la coordenada geográfica)","EMPRESA: 
Teléfono","EMPRESA: 
Web","EMPRESA: 
Correo electrónico","REP LEGAL: 
Nombre completo","REP LEGAL: 
RFC","REP LEGAL: 
Dirección","REP LEGAL: 
Latitud y longitud (separadas por coma)","REP LEGAL: 
Entidad Federativa (llena esta columna sólo si no tienes la dirección y/o la coordenada geográfica)","REP LEGAL: 
Nombre de la dependencia donde fue funcionario (si es que aplica)","REP LEGAL: 
Último año en activo de la dependencia donde fue funcionario (si es que aplica)","ACCIONISTAS: 
Nombre completo (separar nombres con punto y coma)","ACCIONISTAS:
RFC","ACCIONISTAS: 
Dirección","ACCIONISTAS: 
Latitud y longitud (separadas por coma)","ACCIONISTAS: 
Entidad Federativa (llena esta columna sólo si no tienes la dirección y/o la coordenada geográfica)","ACCIONISTAS: 
Nombre de la dependencia donde fue funcionario (si es que aplica)","ACCIONISTAS: 
Último año en activo de la dependencia donde fue funcionario (si es que aplica)","ACCIONISTAS: 
Capital aportado","ADMIN: 
Nombre completo","ADMIN: 
RFC","ADMIN: 
Dirección","ADMIN: 
Latitud y longitud (separadas por coma)","ADMIN: 
Entidad Federativa (llena esta columna sólo si no tienes la dirección y/o la coordenada geográfica)","ADMIN: 
Nombre de la dependencia donde fue funcionario (si es que aplica)","ADMIN: 
Último año en activo de la dependencia donde fue funcionario (si es que aplica)","COMIS / CONSE: 
Nombre completo","COMIS / CONSE: 
RFC","COMIS / CONSE: 
Dirección","COMIS / CONSE: 
Latitud y longitud (separadas por coma)","COMIS / CONSE: 
Entidad Federativa (llena esta columna sólo si no tienes la dirección y/o la coordenada geográfica)","COMIS / CONSE: 
Nombre de la dependencia donde fue funcionario (si es que aplica)","COMIS / CONSE: 
Último año en activo de la dependencia donde fue funcionario (si es que aplica)","NOTARIA: 
Nombre del notario que firma el acta","NOTARIA: 
Número de la notaría","NOTARIA: 
Dirección de la notaría","NOTARIA: 
Latitud y longitud (separadas por coma)","NOTARIA: 
Entidad Federativa (llena esta columna sólo si no tienes la dirección y/o la coordenada geográfica)","INFO OFICIAL: 
Estatus CompraNet (InscritoRUPC, NoInscritoRUPC, RegCompraNet)","INFO OFICIAL: 
Empresa fantasma o no localizada (SATdefinitiva, SATpresunta, SATdesvirtuada, SATfavorable, ASFnoLocalizada, SinAntReg)","CONTRATO: 
Empresa, dependencia o instancia que otorga los recursos","CONTRATO: 
Número de contrato","CONTRATO: 
Fecha de inicio de contrato","CONTRATO: 
Fecha de término de contrato","CONTRATO: 
Servicio/obra realizada","CONTRATO: 
Nombre de la persona que firma","CONTRATO: 
Cargo de la persona que firma","CONTRATO: 
Montos de contratos individuales","CONTRATO: 
Número de licitación ","CONTRATO: 
Fecha de fallo de la licitación","CONTRATO: 
Monto total de la licitación","CONVENIO: 
Dependencia o instancia que OTORGA los recursos","CONVENIO: 
Dependencia o instancia que RECIBE los recursos","CONVENIO: 
Número de convenio","CONVENIO: 
Fecha de inicio de convenio","CONVENIO: 
Fecha de término convenio","CONVENIO: 
Objeto del convenio","CONVENIO: 
Nombre de la persona que firma (de la dependencia o instancia que OTORGA los recursos)","CONVENIO: 
Cargo de la persona que firma (de la dependencia o instancia que OTORGA los recursos)","CONVENIO: 
Nombre de la persona que firma (de la dependencia o instancia que RECIBE los recursos)","CONVENIO: 
Cargo de la persona que firma (de la dependencia o instancia que RECIBE los recursos)","CONVENIO: 
Monto total del convenio","CONVENIO: 
Nombre del titular de la dependencia o instancia que otorga los recurso","CONVENIO: 
Nombre del titular de la dependencia o instancia que recibe los recurso","TRANSFERENCIA DEPENDENCIA O INSTANCIA: 
Dependencia o instancia que otorga los recursos","TRANSFERENCIA DEPENDENCIA O INSTANCIA: 
Monto de transferencias individuales","TRANSFERENCIA DEPENDENCIA O INSTANCIA: 
Número de convenio relacionado a esta transferencia","TRANSFERENCIAS A ESTA EMPRESA: 
Empresa que otorga los recursos","TRANSFERENCIAS A ESTA EMPRESA: 
Monto de transferencias individuales","TRANSFERENCIAS DE ESTA EMPRESA: 
Empresa a la que le transfirió esta empresa","TRANSFERENCIAS DE ESTA EMPRESA: 
Monto de transferencias individuales","OTRO: 
Otras empresas relacionadas a esta empresa (separar con punto y coma)","OTRO: 
Otras personas relacionadas a esta empresa (separar con punto y coma)","OTRO: 
Otros domicilios relacionados a esta empresa (separar con punto y coma)","OTRO: 
Otros RFC relacionados a esta empresa (separar con punto y coma)","OTRO: 
Otras fechas relacionadas a esta empresa (separar con punto y coma)","OTRO: 
Otros correos electrónicos relacionados a esta empresa (separar con punto y coma)","OTRO: 
Otros sitios web relacionados a esta empresa (separar con punto y coma)","OTRO: 
Otros teléfonos relacionados a esta empresa (separar con punto y coma)","OTRO: 
Otros números de contratos o convenios relacionados a esta empresa (separar con punto y coma)","OTRO: 
Otras dependencias o instancias relacionadas a esta empresa (separar con punto y coma","OTRO: 
Montos recibidos","OTRO: 
Titulares de instancias de montos recibidos","OTRO: 
Montos otorgados","NUEVO: 
Nombre de la categoría (separar con punto y coma)","NUEVO: 
Contenido (separar con punto y coma)","OTRO: 
Comentarios adicionales (formato de escritura: libre)"
COMERCIALIZADORA GRUPO ALFIL DEL SURESTE S.A. DE C.V.,CGA1607213B0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,01/11/2016 11:42:13.000,,,,,"3,152.30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,79B8D09D-DDE7-4B25-B208-89003CA12173,HOSPITAL CHIAPAS NOS UNE DR. JESÚS GILBERTO GÓMEZ MAZA
COMERCIALIZADORA GRUPO ALFIL DEL SURESTE S.A. DE C.V.,CGA1607213B0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,01/11/2016 12:01:41.000,,,,,"11,071.04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,3CFD421F-8DA9-411E-A23C-4764C34F35B0,HOSPITAL CHIAPAS NOS UNE DR. JESÚS GILBERTO GÓMEZ MAZA
COMERCIALIZADORA GRUPO ALFIL DEL SURESTE S.A. DE C.V.,CGA1607213B0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,01/11/2016 12:09:46.000,,,,,"3,816.38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,9F9B7CBD-53C9-4BFB-8D26-E05EABC9A957,HOSPITAL CHIAPAS NOS UNE DR. JESÚS GILBERTO GÓMEZ MAZA
COMERCIALIZADORA GRUPO ALFIL DEL SURESTE S.A. DE C.V.,CGA1607213B0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,01/11/2016 13:44:59.000,,,,,"11,071.04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,7A6D801F-D4F7-4DED-A956-0ABC62093692,HOSPITAL CHIAPAS NOS UNE DR. JESÚS GILBERTO GÓMEZ MAZA
COMERCIALIZADORA GRUPO ALFIL DEL SURESTE S.A. DE C.V.,CGA1607213B0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,08/11/2016 15:08:44.000,,,,,"30,624.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,6D83FCF0-214E-45E7-BCDA-D015E2D37F69,HOSPITAL CHIAPAS NOS UNE DR. JESÚS GILBERTO GÓMEZ MAZA
COMERCIALIZADORA GRUPO ALFIL DEL SURESTE S.A. DE C.V.,CGA1607213B0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,08/11/2016 15:04:58.000,,,,,"25,992.77",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,907199CE-116D-4335-9407-6B2D331E4E60,HOSPITAL CHIAPAS NOS UNE DR. JESÚS GILBERTO GÓMEZ MAZA
COMERCIALIZADORA GRUPO ALFIL DEL SURESTE S.A. DE C.V.,CGA1607213B0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,08/11/2016 15:06:15.000,,,,,"34,800.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,09200480-DBF7-427A-A41D-2EB6E0C2D0FD,HOSPITAL CHIAPAS NOS UNE DR. JESÚS GILBERTO GÓMEZ MAZA
COMERCIALIZADORA GRUPO ALFIL DEL SURESTE S.A. DE C.V.,CGA1607213B0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,01/11/2016 11:34:26.000,,,,,178.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,6926D3D3-8247-4F48-9165-0360F15AB661,HOSPITAL CHIAPAS NOS UNE DR. JESÚS GILBERTO GÓMEZ MAZA
COMERCIALIZADORA GRUPO ALFIL DEL SURESTE S.A. DE C.V.,CGA1607213B0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,01/11/2016 11:35:13.000,,,,,"16,240.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,5AFE9F9F-C172-4834-8BFD-C29AD9E89BC7,HOSPITAL CHIAPAS NOS UNE DR. JESÚS GILBERTO GÓMEZ MAZA
COMERCIALIZADORA GRUPO ALFIL DEL SURESTE S.A. DE C.V.,CGA1607213B0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,01/11/2016 11:54:43.000,,,,,"7,041.08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,971E1B75-63FE-495D-9B01-E42AAFEA46F7,HOSPITAL CHIAPAS NOS UNE DR. JESÚS GILBERTO GÓMEZ MAZA
COMERCIALIZADORA GRUPO ALFIL DEL SURESTE S.A. DE C.V.,CGA1607213B0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,01/11/2016 11:56:54.000,,,,,"2,549.63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,CA4E22E2-9238-446B-99C3-66139091C600,HOSPITAL CHIAPAS NOS UNE DR. JESÚS GILBERTO GÓMEZ MAZA
COMERCIALIZADORA GRUPO ALFIL DEL SURESTE S.A. DE C.V.,CGA1607213B0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,01/11/2016 12:12:24.000,,,,,"2,179.06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,4202B2A9-6C79-4912-B1B3-ECE843755EDE,HOSPITAL CHIAPAS NOS UNE DR. JESÚS GILBERTO GÓMEZ MAZA
COMERCIALIZADORA GRUPO ALFIL DEL SURESTE S.A. DE C.V.,CGA1607213B0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,01/11/2016 12:30:44.000,,,,,"6,515.84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,FDBCC680-8901-4B01-AA5B-75AF943D58B3,HOSPITAL CHIAPAS NOS UNE DR. JESÚS GILBERTO GÓMEZ MAZA
COMERCIALIZADORA GRUPO ALFIL DEL SURESTE S.A. DE C.V.,CGA1607213B0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,01/11/2016 12:13:30.000,,,,,"16,240.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,2CA3B4F4-A09E-43FF-98FB-56D68246C460,HOSPITAL CHIAPAS NOS UNE DR. JESÚS GILBERTO GÓMEZ MAZA
COMERCIALIZADORA GRUPO ALFIL DEL SURESTE S.A. DE C.V.,CGA1607213B0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,01/11/2016 12:05:47.000,,,,,"2,113.52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,D139B5FA-F5B3-463D-BC6D-993F7C5ABB95,HOSPITAL CHIAPAS NOS UNE DR. JESÚS GILBERTO GÓMEZ MAZA
COMERCIALIZADORA GRUPO ALFIL DEL SURESTE S.A. DE C.V.,CGA1607213B0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,08/11/2016 15:07:49.000,,,,,"15,627.52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,219DA7DC-DA35-4E4B-9E37-5E8BF6227E42,HOSPITAL CHIAPAS NOS UNE DR. JESÚS GILBERTO GÓMEZ MAZA
COMERCIALIZADORA GRUPO ALFIL DEL SURESTE S.A. DE C.V.,CGA1607213B0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,07/12/2016 12:39:22.000,,,,,"6,951.30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,9D3BEC64-D54B-4DF2-99F5-F00A8FEFDBA2,HOSPITAL CHIAPAS NOS UNE DR. JESÚS GILBERTO GÓMEZ MAZA
COMERCIALIZADORA GRUPO ALFIL DEL SURESTE S.A. DE C.V.,CGA1607213B0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,07/12/2016 12:46:46.000,,,,,"1,059.08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,E7419C3C-4271-4026-A16D-5FCC20445E2C,HOSPITAL CHIAPAS NOS UNE DR. JESÚS GILBERTO GÓMEZ MAZA
COMERCIALIZADORA GRUPO ALFIL DEL SURESTE S.A. DE C.V.,CGA1607213B0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,07/12/2016 13:16:14.000,,,,,"5,090.66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,B6867878-E0B0-4EAA-AFDA-6C3C62469B5C,HOSPITAL CHIAPAS NOS UNE DR. JESÚS GILBERTO GÓMEZ MAZA
COMERCIALIZADORA GRUPO ALFIL DEL SURESTE S.A. DE C.V.,CGA1607213B0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,07/12/2016 13:27:40.000,,,,,"1,409.40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,460088E7-025B-4359-B1B8-6AC005B8343F,HOSPITAL CHIAPAS NOS UNE DR. JESÚS GILBERTO GÓMEZ MAZA
COMERCIALIZADORA GRUPO ALFIL DEL SURESTE S.A. DE C.V.,CGA1607213B0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,07/12/2016 13:51:17.000,,,,,"4,109.88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,6C9CA558-7BA5-41BF-AACA-0EB58639BB2F,HOSPITAL CHIAPAS NOS UNE DR. JESÚS GILBERTO GÓMEZ MAZA
COMERCIALIZADORA GRUPO ALFIL DEL SURESTE S.A. DE C.V.,CGA1607213B0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,07/12/2016 14:07:25.000,,,,,"14,696.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,6228C0A6-6C08-4115-8B82-0EDEDE2EDEFA,HOSPITAL CHIAPAS NOS UNE DR. JESÚS GILBERTO GÓMEZ MAZA
COMERCIALIZADORA GRUPO ALFIL DEL SURESTE S.A. DE C.V.,CGA1607213B0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,07/12/2016 14:09:00.000,,,,,"8,550.94",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,D205EE2E-205B-4D43-AD43-741BFE1080EF,HOSPITAL CHIAPAS NOS UNE DR. JESÚS GILBERTO GÓMEZ MAZA
COMERCIALIZADORA GRUPO ALFIL DEL SURESTE S.A. DE C.V.,CGA1607213B0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,07/12/2016 14:22:58.000,,,,,"1,740.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,6F93493E-5748-4A66-8444-0428262D9DAA,HOSPITAL CHIAPAS NOS UNE DR. JESÚS GILBERTO GÓMEZ MAZA
COMERCIALIZADORA GRUPO ALFIL DEL SURESTE S.A. DE C.V.,CGA1607213B0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,07/12/2016 14:23:54.000,,,,,"2,030.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,88CC5089-DA3F-462F-A5D7-16A141CDAE98,HOSPITAL CHIAPAS NOS UNE DR. JESÚS GILBERTO GÓMEZ MAZA
COMERCIALIZADORA GRUPO ALFIL DEL SURESTE S.A. DE C.V.,CGA1607213B0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,07/12/2016 14:28:46.000,,,,,"1,392.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,F83CA279-ED5D-488A-8C04-78143C5294B2,HOSPITAL CHIAPAS NOS UNE DR. JESÚS GILBERTO GÓMEZ MAZA
COMERCIALIZADORA GRUPO ALFIL DEL SURESTE S.A. DE C.V.,CGA1607213B0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,07/12/2016 14:31:15.000,,,,,580.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,4D516A46-6992-4502-8FA9-30FC79D53A26,HOSPITAL CHIAPAS NOS UNE DR. JESÚS GILBERTO GÓMEZ MAZA
COMERCIALIZADORA GRUPO ALFIL DEL SURESTE S.A. DE C.V.,CGA1607213B0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,07/12/2016 14:37:50.000,,,,,"1,392.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,59FCD3F4-EDFF-432A-8435-23A54FC6BDFA,HOSPITAL CHIAPAS NOS UNE DR. JESÚS GILBERTO GÓMEZ MAZA
COMERCIALIZADORA GRUPO ALFIL DEL SURESTE S.A. DE C.V.,CGA1607213B0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,07/12/2016 14:43:43.000,,,,,"18,096.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,C20487AB-293D-42F7-807B-2C113312DBE2,HOSPITAL CHIAPAS NOS UNE DR. JESÚS GILBERTO GÓMEZ MAZA
COMERCIALIZADORA GRUPO ALFIL DEL SURESTE S.A. DE C.V.,CGA1607213B0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,07/12/2016 14:52:56.000,,,,,"11,298.40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,35FA9586-9CA5-4053-9826-12AE9C635EC6,HOSPITAL CHIAPAS NOS UNE DR. JESÚS GILBERTO GÓMEZ MAZA
COMERCIALIZADORA GRUPO ALFIL DEL SURESTE S.A. DE C.V.,CGA1607213B0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,07/12/2016 14:47:36.000,,,,,"2,173.84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,3F2FB0EC-50CB-42D8-87A5-DFCA0C961D9F,HOSPITAL CHIAPAS NOS UNE DR. JESÚS GILBERTO GÓMEZ MAZA
COMERCIALIZADORA GRUPO ALFIL DEL SURESTE S.A. DE C.V.,CGA1607213B0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,09/12/2016 19:09:39.000,,,,,"49,137.60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,516FD036-06C3-4A59-B0E8-305901F4A7FD,HOSPITAL CHIAPAS NOS UNE DR. JESÚS GILBERTO GÓMEZ MAZA
COMERCIALIZADORA GRUPO ALFIL DEL SURESTE S.A. DE C.V.,CGA1607213B0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,09/12/2016 19:16:33.000,,,,,"49,137.60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,6769815A-F637-4A15-993B-AC3B9EA640FA,HOSPITAL CHIAPAS NOS UNE DR. JESÚS GILBERTO GÓMEZ MAZA
COMERCIALIZADORA GRUPO ALFIL DEL SURESTE S.A. DE C.V.,CGA1607213B0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,09/12/2016 19:12:48.000,,,,,"49,137.60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,0EC94D95-56A2-4ED6-8597-C2C8CA850E7A,HOSPITAL CHIAPAS NOS UNE DR. JESÚS GILBERTO GÓMEZ MAZA
COMERCIALIZADORA GRUPO ALFIL DEL SURESTE S.A. DE C.V.,CGA1607213B0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,07/12/2016 12:30:32.000,,,,,"11,020.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,AE3E99F4-52B7-457F-B036-571EC42C2529,HOSPITAL CHIAPAS NOS UNE DR. JESÚS GILBERTO GÓMEZ MAZA
COMERCIALIZADORA GRUPO ALFIL DEL SURESTE S.A. DE C.V.,CGA1607213B0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,07/12/2016 12:29:53.000,,,,,"44,660.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,5937D45D-73D9-443D-8171-F69668B9D426,HOSPITAL CHIAPAS NOS UNE DR. JESÚS GILBERTO GÓMEZ MAZA
COMERCIALIZADORA GRUPO ALFIL DEL SURESTE S.A. DE C.V.,CGA1607213B0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,07/12/2016 12:29:09.000,,,,,"8,120.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,D0DC38CE-E21B-4A49-A46A-12CE0E1C2313,HOSPITAL CHIAPAS NOS UNE DR. JESÚS GILBERTO GÓMEZ MAZA
COMERCIALIZADORA GRUPO ALFIL DEL SURESTE S.A. DE C.V.,CGA1607213B0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,07/12/2016 12:37:50.000,,,,,"9,435.44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,76318DAC-12D0-45E6-9810-8016A7023264,HOSPITAL CHIAPAS NOS UNE DR. JESÚS GILBERTO GÓMEZ MAZA
COMERCIALIZADORA GRUPO ALFIL DEL SURESTE S.A. DE C.V.,CGA1607213B0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,07/12/2016 13:35:36.000,,,,,"1,740.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,7412EE37-44F5-419B-ACAA-C047D78641EC,HOSPITAL CHIAPAS NOS UNE DR. JESÚS GILBERTO GÓMEZ MAZA
COMERCIALIZADORA GRUPO ALFIL DEL SURESTE S.A. DE C.V.,CGA1607213B0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,07/12/2016 13:41:17.000,,,,,"17,353.60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,953311F6-E848-4A2A-8F1F-2DAB73D2080B,HOSPITAL CHIAPAS NOS UNE DR. JESÚS GILBERTO GÓMEZ MAZA
COMERCIALIZADORA GRUPO ALFIL DEL SURESTE S.A. DE C.V.,CGA1607213B0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,07/12/2016 13:48:15.000,,,,,"13,056.38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,C9BA0B65-46DD-4AA4-8EF1-9D12926AD102,HOSPITAL CHIAPAS NOS UNE DR. JESÚS GILBERTO GÓMEZ MAZA
COMERCIALIZADORA GRUPO ALFIL DEL SURESTE S.A. DE C.V.,CGA1607213B0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,07/12/2016 13:55:48.000,,,,,"3,221.32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,63D6B134-092D-48B8-BDF7-C04DD58338C4,HOSPITAL CHIAPAS NOS UNE DR. JESÚS GILBERTO GÓMEZ MAZA
COMERCIALIZADORA GRUPO ALFIL DEL SURESTE S.A. DE C.V.,CGA1607213B0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,07/12/2016 13:54:17.000,,,,,"4,217.53",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,5DA6FC26-41F1-4051-BDC6-E3268DD32A1C,HOSPITAL CHIAPAS NOS UNE DR. JESÚS GILBERTO GÓMEZ MAZA
